Restaurant ID,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Price range,Aggregate rating,Rating color,Rating text,Votes
3500010,1200,Indian Rupees(Rs.),No,No,No,4,4.0,Green,Very Good,175
3500414,500,Indian Rupees(Rs.),No,No,No,3,4.1,Green,Very Good,104
18440677,500,Indian Rupees(Rs.),No,No,No,3,4.2,Green,Very Good,68
3500484,600,Indian Rupees(Rs.),No,No,No,3,4.2,Green,Very Good,89
301728,250,Indian Rupees(Rs.),No,No,No,1,2.9,Orange,Average,4
5992,500,Indian Rupees(Rs.),No,No,No,2,2.8,Orange,Average,16
301730,150,Indian Rupees(Rs.),No,No,No,1,2.8,Orange,Average,8
301729,150,Indian Rupees(Rs.),No,No,No,1,2.9,Orange,Average,8
301731,100,Indian Rupees(Rs.),No,No,No,1,2.8,Orange,Average,7
311053,300,Indian Rupees(Rs.),No,No,No,1,3.0,Orange,Average,4
9299,100,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,1
9178,100,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,3
18477319,400,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,3
18433852,300,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,0
304046,300,Indian Rupees(Rs.),No,No,No,1,2.9,Orange,Average,4
309936,350,Indian Rupees(Rs.),No,No,No,1,3.0,Orange,Average,7
309927,300,Indian Rupees(Rs.),No,No,No,1,2.9,Orange,Average,11
18377449,200,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,1
18465871,300,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,0
18472646,400,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,0
18037826,600,Indian Rupees(Rs.),No,Yes,No,2,2.8,Orange,Average,49
301163,500,Indian Rupees(Rs.),No,No,No,2,3.4,Orange,Average,58
4931,700,Indian Rupees(Rs.),No,No,No,2,3.4,Orange,Average,233
1804,1100,Indian Rupees(Rs.),No,Yes,No,3,3.8,Yellow,Good,508
312102,600,Indian Rupees(Rs.),No,Yes,No,2,3.6,Yellow,Good,98
18217857,900,Indian Rupees(Rs.),No,Yes,No,2,3.6,Yellow,Good,59
18471268,300,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,0
18381244,200,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,1
18408041,500,Indian Rupees(Rs.),No,No,No,2,0.0,White,Not rated,2
311051,500,Indian Rupees(Rs.),No,Yes,No,2,2.1,Red,Poor,57
18133510,1600,Indian Rupees(Rs.),No,No,No,3,4.0,Green,Very Good,299
308380,1300,Indian Rupees(Rs.),No,Yes,No,3,4.1,Green,Very Good,239
6077,400,Indian Rupees(Rs.),No,No,No,1,3.2,Orange,Average,16
308082,200,Indian Rupees(Rs.),No,Yes,No,1,2.7,Orange,Average,16
309558,800,Indian Rupees(Rs.),No,Yes,No,2,3.4,Orange,Average,48
8128,1000,Indian Rupees(Rs.),Yes,No,No,3,2.4,Red,Poor,25
304062,200,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,3
9785,250,Indian Rupees(Rs.),No,No,No,1,2.8,Orange,Average,12
312514,200,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,2
308961,1200,Indian Rupees(Rs.),Yes,No,No,3,0.0,White,Not rated,0
308963,1500,Indian Rupees(Rs.),No,No,No,3,0.0,White,Not rated,0
308962,1500,Indian Rupees(Rs.),Yes,No,No,3,0.0,White,Not rated,0
8169,100,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,2
309368,1500,Indian Rupees(Rs.),Yes,No,No,3,0.0,White,Not rated,3
18472429,300,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,0
18472418,500,Indian Rupees(Rs.),No,No,No,2,0.0,White,Not rated,0
18472426,500,Indian Rupees(Rs.),No,No,No,2,0.0,White,Not rated,0
18450934,400,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,0
6025,1000,Indian Rupees(Rs.),No,No,No,3,3.0,Orange,Average,15
6013,500,Indian Rupees(Rs.),No,No,No,2,3.2,Orange,Average,19
8153,500,Indian Rupees(Rs.),No,No,No,2,2.8,Orange,Average,8
18471296,300,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,0
18279477,450,Indian Rupees(Rs.),No,No,No,1,2.8,Orange,Average,20
18359331,500,Indian Rupees(Rs.),No,No,No,2,3.1,Orange,Average,11
301151,150,Indian Rupees(Rs.),No,No,No,1,3.0,Orange,Average,11
18204479,450,Indian Rupees(Rs.),No,Yes,No,1,3.1,Orange,Average,7
2198,700,Indian Rupees(Rs.),Yes,No,No,2,2.9,Orange,Average,13
18434243,400,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,0
18273628,700,Indian Rupees(Rs.),No,No,No,2,0.0,White,Not rated,3
18471262,500,Indian Rupees(Rs.),No,No,No,2,0.0,White,Not rated,0
18258480,800,Indian Rupees(Rs.),Yes,Yes,No,2,3.3,Orange,Average,25
9698,300,Indian Rupees(Rs.),No,No,No,1,3.0,Orange,Average,22
8326,450,Indian Rupees(Rs.),No,No,No,1,2.6,Orange,Average,26
18270379,700,Indian Rupees(Rs.),No,Yes,No,2,2.9,Orange,Average,16
304006,200,Indian Rupees(Rs.),No,No,No,1,2.9,Orange,Average,7
308957,1500,Indian Rupees(Rs.),Yes,Yes,No,3,3.1,Orange,Average,28
18427216,550,Indian Rupees(Rs.),No,No,No,2,0.0,White,Not rated,0
18433315,400,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,0
8266,100,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,0
18383469,600,Indian Rupees(Rs.),No,Yes,No,2,3.2,Orange,Average,31
1367,400,Indian Rupees(Rs.),No,No,No,1,3.4,Orange,Average,70
9650,450,Indian Rupees(Rs.),No,No,No,1,3.3,Orange,Average,67
308335,600,Indian Rupees(Rs.),No,No,No,2,2.7,Orange,Average,35
18391065,500,Indian Rupees(Rs.),No,Yes,No,2,3.4,Orange,Average,22
301193,200,Indian Rupees(Rs.),No,No,No,1,3.3,Orange,Average,17
18107832,600,Indian Rupees(Rs.),No,Yes,No,2,2.6,Orange,Average,39
18089254,500,Indian Rupees(Rs.),No,No,No,2,3.3,Orange,Average,35
312981,500,Indian Rupees(Rs.),No,No,No,2,3.4,Orange,Average,35
18082235,400,Indian Rupees(Rs.),No,No,No,1,2.7,Orange,Average,32
18138421,950,Indian Rupees(Rs.),No,No,No,2,2.6,Orange,Average,14
18421965,600,Indian Rupees(Rs.),No,No,No,2,2.7,Orange,Average,17
303267,300,Indian Rupees(Rs.),No,No,No,1,3.4,Orange,Average,35
7471,1000,Indian Rupees(Rs.),No,No,No,3,4.5,Dark Green,Excellent,799
18219542,400,Indian Rupees(Rs.),No,Yes,No,1,3.6,Yellow,Good,62
18355112,300,Indian Rupees(Rs.),No,Yes,No,1,3.5,Yellow,Good,24
18270895,900,Indian Rupees(Rs.),Yes,No,No,2,3.8,Yellow,Good,134
18313839,400,Indian Rupees(Rs.),No,No,No,1,3.5,Yellow,Good,26
5005,400,Indian Rupees(Rs.),No,No,No,1,3.6,Yellow,Good,93
1820,650,Indian Rupees(Rs.),No,No,No,2,3.7,Yellow,Good,280
3863,400,Indian Rupees(Rs.),No,No,No,1,3.6,Yellow,Good,70
9814,350,Indian Rupees(Rs.),No,No,No,1,3.5,Yellow,Good,31
18474912,250,Indian Rupees(Rs.),No,No,No,1,3.6,Yellow,Good,25
18161568,150,Indian Rupees(Rs.),No,No,No,1,3.5,Yellow,Good,18
18416829,400,Indian Rupees(Rs.),No,No,No,1,3.6,Yellow,Good,27
18400756,750,Indian Rupees(Rs.),No,Yes,No,2,3.8,Yellow,Good,27
301177,400,Indian Rupees(Rs.),No,No,No,1,3.5,Yellow,Good,39
6161,400,Indian Rupees(Rs.),No,No,No,1,3.6,Yellow,Good,126
2565,150,Indian Rupees(Rs.),No,No,No,1,3.8,Yellow,Good,75
3866,500,Indian Rupees(Rs.),No,No,No,2,3.5,Yellow,Good,143
18250288,650,Indian Rupees(Rs.),No,Yes,No,2,4.1,Green,Very Good,153
1430,400,Indian Rupees(Rs.),No,No,No,1,2.9,Orange,Average,43
18393702,300,Indian Rupees(Rs.),No,Yes,No,1,2.9,Orange,Average,4
6152,400,Indian Rupees(Rs.),No,No,No,1,2.5,Orange,Average,25
306962,400,Indian Rupees(Rs.),No,No,No,1,3.1,Orange,Average,26
18445360,500,Indian Rupees(Rs.),No,No,No,2,3.0,Orange,Average,4
6150,250,Indian Rupees(Rs.),No,No,No,1,3.4,Orange,Average,22
18421024,800,Indian Rupees(Rs.),Yes,No,No,2,3.3,Orange,Average,14
18471260,300,Indian Rupees(Rs.),No,No,No,1,3.1,Orange,Average,8
18367316,400,Indian Rupees(Rs.),No,No,No,1,3.1,Orange,Average,8
18466931,400,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,0
18466420,300,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,0
18464607,300,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,0
18464631,300,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,0
301170,250,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,2
18466939,250,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,0
18380180,400,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,0
18466407,500,Indian Rupees(Rs.),No,No,No,2,0.0,White,Not rated,0
304001,400,Indian Rupees(Rs.),No,No,No,1,2.8,Orange,Average,20
8319,700,Indian Rupees(Rs.),No,No,No,2,2.7,Orange,Average,39
303871,600,Indian Rupees(Rs.),No,Yes,No,2,2.7,Orange,Average,56
8321,500,Indian Rupees(Rs.),No,No,No,2,2.7,Orange,Average,43
311047,300,Indian Rupees(Rs.),No,No,No,1,2.8,Orange,Average,9
8320,400,Indian Rupees(Rs.),No,No,No,1,2.7,Orange,Average,20
8308,100,Indian Rupees(Rs.),No,No,No,1,3.2,Orange,Average,41
18303717,500,Indian Rupees(Rs.),No,No,No,2,3.4,Orange,Average,18
304004,700,Indian Rupees(Rs.),No,Yes,No,2,3.3,Orange,Average,76
18472625,700,Indian Rupees(Rs.),Yes,Yes,No,2,0.0,White,Not rated,1
18420432,200,Indian Rupees(Rs.),No,No,No,1,3.0,Orange,Average,6
9824,700,Indian Rupees(Rs.),No,Yes,No,2,3.3,Orange,Average,219
8029,200,Indian Rupees(Rs.),No,No,No,1,2.8,Orange,Average,11
312788,100,Indian Rupees(Rs.),No,No,No,1,3.1,Orange,Average,12
309672,350,Indian Rupees(Rs.),No,No,No,1,2.8,Orange,Average,13
18359861,200,Indian Rupees(Rs.),No,No,No,1,3.0,Orange,Average,7
18439547,200,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,1
18241538,250,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,0
18452730,400,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,1
18317486,300,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,3
18432933,400,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,0
18452267,500,Indian Rupees(Rs.),No,No,No,2,0.0,White,Not rated,1
18466980,300,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,3
18469937,100,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,2
18466937,700,Indian Rupees(Rs.),Yes,No,No,2,0.0,White,Not rated,0
18433879,300,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,0
18369105,650,Indian Rupees(Rs.),No,Yes,No,2,2.6,Orange,Average,15
18133473,200,Indian Rupees(Rs.),No,No,No,1,2.9,Orange,Average,5
18458540,200,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,0
18482753,400,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,0
8167,100,Indian Rupees(Rs.),No,No,No,1,3.1,Orange,Average,9
18463990,600,Indian Rupees(Rs.),No,No,No,2,0.0,White,Not rated,3
18353030,300,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,2
18420465,700,Indian Rupees(Rs.),No,Yes,No,2,3.1,Orange,Average,7
309656,350,Indian Rupees(Rs.),No,No,No,1,3.1,Orange,Average,9
305235,350,Indian Rupees(Rs.),No,No,No,1,2.9,Orange,Average,4
309654,500,Indian Rupees(Rs.),No,No,No,2,0.0,White,Not rated,1
18480389,300,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,0
18446428,300,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,0
4462,200,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,2
18469962,300,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,1
18380284,350,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,1
1414,400,Indian Rupees(Rs.),No,Yes,No,1,2.7,Orange,Average,28
304112,800,Indian Rupees(Rs.),No,No,No,2,2.7,Orange,Average,29
18472443,150,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,0
18456807,400,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,1
18471284,500,Indian Rupees(Rs.),No,No,No,2,0.0,White,Not rated,0
18471328,100,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,0
18204478,500,Indian Rupees(Rs.),No,No,No,2,3.0,Orange,Average,6
18444264,500,Indian Rupees(Rs.),Yes,No,No,2,3.3,Orange,Average,12
9224,150,Indian Rupees(Rs.),No,No,No,1,3.1,Orange,Average,19
8054,100,Indian Rupees(Rs.),No,No,No,1,3.1,Orange,Average,14
304114,600,Indian Rupees(Rs.),No,No,No,2,2.8,Orange,Average,11
1413,1000,Indian Rupees(Rs.),Yes,No,No,3,2.7,Orange,Average,70
1715,400,Indian Rupees(Rs.),No,No,No,1,3.1,Orange,Average,18
4464,300,Indian Rupees(Rs.),No,No,No,1,2.9,Orange,Average,14
5010,500,Indian Rupees(Rs.),No,No,No,2,2.7,Orange,Average,48
301127,350,Indian Rupees(Rs.),No,No,No,1,3.6,Yellow,Good,52
9233,100,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,1
18471246,200,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,0
18446082,300,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,0
18396398,400,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,2
18471244,300,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,0
18367078,350,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,0
18469976,200,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,1
18381643,100,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,0
18471327,400,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,0
18469936,500,Indian Rupees(Rs.),No,No,No,2,0.0,White,Not rated,0
18433895,500,Indian Rupees(Rs.),No,No,No,2,3.0,Orange,Average,4
313089,550,Indian Rupees(Rs.),No,No,No,2,0.0,White,Not rated,3
18349251,400,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,0
18344478,600,Indian Rupees(Rs.),No,No,No,2,0.0,White,Not rated,0
18089775,300,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,1
18424179,300,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,0
309632,700,Indian Rupees(Rs.),No,No,No,2,2.9,Orange,Average,10
312874,350,Indian Rupees(Rs.),No,No,No,1,3.1,Orange,Average,5
18107870,500,Indian Rupees(Rs.),No,No,No,2,2.9,Orange,Average,4
18237362,550,Indian Rupees(Rs.),No,No,No,2,2.9,Orange,Average,4
18277177,100,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,0
18345740,400,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,0
18472651,100,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,1
313076,350,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,3
18380159,100,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,2
18377907,200,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,0
18292444,600,Indian Rupees(Rs.),No,No,No,2,0.0,White,Not rated,0
307084,700,Indian Rupees(Rs.),No,No,No,2,3.2,Orange,Average,47
305618,700,Indian Rupees(Rs.),No,Yes,No,2,2.5,Orange,Average,79
307803,200,Indian Rupees(Rs.),No,No,No,1,3.5,Yellow,Good,29
18419654,250,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,1
18471285,150,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,0
313040,500,Indian Rupees(Rs.),No,Yes,No,2,2.7,Orange,Average,17
17982346,200,Indian Rupees(Rs.),No,No,No,1,3.0,Orange,Average,9
18204501,250,Indian Rupees(Rs.),No,No,No,1,3.0,Orange,Average,7
1823,100,Indian Rupees(Rs.),No,No,No,1,2.9,Orange,Average,5
6143,300,Indian Rupees(Rs.),No,No,No,1,3.0,Orange,Average,8
8297,150,Indian Rupees(Rs.),No,No,No,1,3.1,Orange,Average,15
8318,450,Indian Rupees(Rs.),No,No,No,1,2.9,Orange,Average,16
18458631,500,Indian Rupees(Rs.),No,No,No,2,3.0,Orange,Average,4
18382355,400,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,1
312842,450,Indian Rupees(Rs.),No,Yes,No,1,3.0,Orange,Average,10
312084,600,Indian Rupees(Rs.),No,No,No,2,2.9,Orange,Average,9
18247033,650,Indian Rupees(Rs.),No,No,No,2,3.2,Orange,Average,24
18126118,550,Indian Rupees(Rs.),No,Yes,No,2,3.4,Orange,Average,19
18429393,500,Indian Rupees(Rs.),No,No,No,2,2.9,Orange,Average,8
18241905,450,Indian Rupees(Rs.),No,No,No,1,3.0,Orange,Average,8
18425750,500,Indian Rupees(Rs.),No,Yes,No,2,3.2,Orange,Average,39
18261694,300,Indian Rupees(Rs.),No,No,No,1,3.1,Orange,Average,10
18365998,500,Indian Rupees(Rs.),No,No,No,2,3.3,Orange,Average,17
18273572,500,Indian Rupees(Rs.),No,Yes,No,2,3.4,Orange,Average,37
18363078,600,Indian Rupees(Rs.),No,Yes,No,2,3.5,Yellow,Good,33
18356019,200,Indian Rupees(Rs.),No,No,No,1,3.1,Orange,Average,9
312688,800,Indian Rupees(Rs.),No,No,No,2,0.0,White,Not rated,3
18381668,300,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,2
18287397,450,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,1
18294253,300,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,0
18471304,150,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,0
8026,100,Indian Rupees(Rs.),No,No,No,1,2.9,Orange,Average,4
18265697,550,Indian Rupees(Rs.),No,No,No,2,3.0,Orange,Average,14
307151,500,Indian Rupees(Rs.),No,No,No,2,2.8,Orange,Average,13
18107844,400,Indian Rupees(Rs.),No,No,No,1,2.8,Orange,Average,5
18337896,550,Indian Rupees(Rs.),No,Yes,No,2,2.6,Orange,Average,12
18261699,550,Indian Rupees(Rs.),No,No,No,2,3.0,Orange,Average,8
18306531,300,Indian Rupees(Rs.),No,No,No,1,3.1,Orange,Average,7
303571,600,Indian Rupees(Rs.),No,No,No,2,3.1,Orange,Average,18
8099,350,Indian Rupees(Rs.),No,No,No,1,3.0,Orange,Average,22
18477428,400,Indian Rupees(Rs.),No,No,No,1,3.0,Orange,Average,4
8037,100,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,0
18471308,300,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,0
18471318,500,Indian Rupees(Rs.),No,No,No,2,0.0,White,Not rated,0
18471320,300,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,0
18460293,500,Indian Rupees(Rs.),No,No,No,2,0.0,White,Not rated,3
18446418,500,Indian Rupees(Rs.),No,No,No,2,0.0,White,Not rated,3
9496,100,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,0
312967,200,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,2
18449815,600,Indian Rupees(Rs.),No,No,No,2,0.0,White,Not rated,1
2680,700,Indian Rupees(Rs.),No,No,No,2,3.0,Orange,Average,10
2679,1400,Indian Rupees(Rs.),Yes,No,No,3,3.1,Orange,Average,18
8417,1900,Indian Rupees(Rs.),Yes,No,No,3,3.3,Orange,Average,56
309757,150,Indian Rupees(Rs.),No,No,No,1,2.8,Orange,Average,14
307903,150,Indian Rupees(Rs.),No,No,No,1,3.0,Orange,Average,6
313502,300,Indian Rupees(Rs.),No,Yes,No,1,3.6,Yellow,Good,161
18409175,500,Indian Rupees(Rs.),No,Yes,No,2,3.9,Yellow,Good,52
18456342,350,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,1
18244229,250,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,0
300713,2500,Indian Rupees(Rs.),Yes,No,No,4,2.5,Orange,Average,184
8623,650,Indian Rupees(Rs.),No,Yes,No,2,3.4,Orange,Average,33
1318,300,Indian Rupees(Rs.),No,Yes,No,1,3.3,Orange,Average,27
311523,500,Indian Rupees(Rs.),No,Yes,No,2,3.4,Orange,Average,327
8590,450,Indian Rupees(Rs.),No,No,No,1,3.2,Orange,Average,63
8583,600,Indian Rupees(Rs.),No,No,No,2,2.9,Orange,Average,16
300756,1500,Indian Rupees(Rs.),Yes,No,No,3,2.6,Orange,Average,92
4239,600,Indian Rupees(Rs.),No,No,No,2,3.3,Orange,Average,60
18168161,700,Indian Rupees(Rs.),No,No,No,2,3.2,Orange,Average,17
18381223,500,Indian Rupees(Rs.),No,No,No,2,3.0,Orange,Average,6
18034077,600,Indian Rupees(Rs.),No,No,No,2,2.7,Orange,Average,14
3824,700,Indian Rupees(Rs.),No,Yes,No,2,2.6,Orange,Average,181
2572,500,Indian Rupees(Rs.),No,Yes,No,2,3.3,Orange,Average,150
8595,100,Indian Rupees(Rs.),No,No,No,1,3.1,Orange,Average,7
309702,600,Indian Rupees(Rs.),No,Yes,No,2,3.6,Yellow,Good,252
8601,600,Indian Rupees(Rs.),No,No,No,2,3.6,Yellow,Good,187
1683,1000,Indian Rupees(Rs.),Yes,Yes,No,3,1.8,Red,Poor,322
301670,400,Indian Rupees(Rs.),No,No,No,1,3.3,Orange,Average,114
17953902,550,Indian Rupees(Rs.),No,Yes,No,2,3.2,Orange,Average,80
130409,800,Indian Rupees(Rs.),No,No,No,3,4.5,Dark Green,Excellent,280
130275,1100,Indian Rupees(Rs.),No,No,No,4,4.8,Dark Green,Excellent,415
130332,2000,Indian Rupees(Rs.),No,No,No,4,4.4,Green,Very Good,646
130230,1500,Indian Rupees(Rs.),No,No,No,4,3.5,Yellow,Good,1681
16519268,800,Indian Rupees(Rs.),No,No,No,3,4.6,Dark Green,Excellent,302
16512186,1100,Indian Rupees(Rs.),No,No,No,4,3.8,Yellow,Good,911
16512333,1400,Indian Rupees(Rs.),No,No,No,4,4.3,Green,Very Good,2191
16512336,1000,Indian Rupees(Rs.),No,No,No,4,4.2,Green,Very Good,856
16519168,1600,Indian Rupees(Rs.),No,No,No,4,4.4,Green,Very Good,1115
130021,800,Indian Rupees(Rs.),No,No,No,3,3.7,Yellow,Good,1221
130567,1300,Indian Rupees(Rs.),No,No,No,4,4.3,Green,Very Good,918
130008,700,Indian Rupees(Rs.),No,No,No,3,3.8,Yellow,Good,601
16519267,800,Indian Rupees(Rs.),No,No,No,3,4.2,Green,Very Good,414
130535,1100,Indian Rupees(Rs.),No,No,No,4,4.6,Dark Green,Excellent,555
130699,1500,Indian Rupees(Rs.),No,No,No,4,3.7,Yellow,Good,516
16512168,600,Indian Rupees(Rs.),No,No,No,3,4.5,Dark Green,Excellent,840
130888,1500,Indian Rupees(Rs.),No,No,No,4,4.7,Dark Green,Excellent,681
16519231,800,Indian Rupees(Rs.),No,No,No,3,4.3,Green,Very Good,265
16541849,1100,Indian Rupees(Rs.),No,No,No,4,4.4,Green,Very Good,323
18022206,2000,Indian Rupees(Rs.),No,No,No,4,4.2,Green,Very Good,367
18396451,350,Indian Rupees(Rs.),No,No,No,1,3.4,Orange,Average,16
18237941,800,Indian Rupees(Rs.),Yes,Yes,No,2,2.7,Orange,Average,80
2787,2000,Indian Rupees(Rs.),Yes,Yes,No,4,4.3,Green,Very Good,1887
3431,1400,Indian Rupees(Rs.),Yes,Yes,No,3,4.0,Green,Very Good,802
303699,250,Indian Rupees(Rs.),No,No,No,1,3.0,Orange,Average,4
5915,200,Indian Rupees(Rs.),No,No,No,1,3.0,Orange,Average,5
7076,200,Indian Rupees(Rs.),No,No,No,1,3.0,Orange,Average,10
311866,100,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,2
300439,1200,Indian Rupees(Rs.),No,Yes,No,3,3.0,Orange,Average,57
18458334,500,Indian Rupees(Rs.),No,Yes,No,2,3.1,Orange,Average,4
18353710,350,Indian Rupees(Rs.),No,No,No,1,2.9,Orange,Average,4
18291229,450,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,0
18398616,300,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,0
18430561,300,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,2
18445248,500,Indian Rupees(Rs.),No,No,No,2,0.0,White,Not rated,1
18313132,600,Indian Rupees(Rs.),No,No,No,2,0.0,White,Not rated,2
18433874,500,Indian Rupees(Rs.),No,Yes,No,2,0.0,White,Not rated,1
18291231,100,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,0
18477541,500,Indian Rupees(Rs.),No,No,No,2,0.0,White,Not rated,1
18352271,200,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,0
18291233,350,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,0
18441809,300,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,1
18349508,250,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,0
18217127,500,Indian Rupees(Rs.),No,No,No,2,0.0,White,Not rated,1
18471335,200,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,0
18458335,800,Indian Rupees(Rs.),No,No,No,2,0.0,White,Not rated,0
18429842,350,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,3
5904,1500,Indian Rupees(Rs.),Yes,No,No,3,2.8,Orange,Average,13
5876,2500,Indian Rupees(Rs.),Yes,No,No,4,2.9,Orange,Average,15
872,500,Indian Rupees(Rs.),No,Yes,No,2,3.9,Yellow,Good,415
18365849,600,Indian Rupees(Rs.),No,Yes,No,2,3.4,Orange,Average,36
227,700,Indian Rupees(Rs.),No,No,No,2,3.4,Orange,Average,104
3446,400,Indian Rupees(Rs.),No,Yes,No,1,3.4,Orange,Average,70
300100,900,Indian Rupees(Rs.),Yes,Yes,No,2,3.3,Orange,Average,218
8597,500,Indian Rupees(Rs.),No,Yes,No,2,3.4,Orange,Average,225
3449,500,Indian Rupees(Rs.),No,Yes,No,2,2.5,Orange,Average,150
303749,1600,Indian Rupees(Rs.),Yes,Yes,No,3,3.8,Yellow,Good,184
18349898,1400,Indian Rupees(Rs.),Yes,Yes,No,3,3.9,Yellow,Good,146
18349892,600,Indian Rupees(Rs.),No,Yes,No,2,3.6,Yellow,Good,33
18425752,400,Indian Rupees(Rs.),No,Yes,No,1,4.3,Green,Very Good,48
7507,1500,Indian Rupees(Rs.),Yes,No,No,3,3.8,Yellow,Good,91
300490,1000,Indian Rupees(Rs.),Yes,No,No,3,3.0,Orange,Average,7
300488,1800,Indian Rupees(Rs.),Yes,No,No,3,3.5,Yellow,Good,37
18306521,2200,Indian Rupees(Rs.),Yes,No,No,4,3.5,Yellow,Good,32
